script_id,script_month,hcp_id,rep_id,product_id,region_id,script_count
S0010314,2024-05-01,HCP0276,REP003,P03,R01,5
S0018894,2024-11-01,HCP0508,REP016,P01,R05,2
S0016876,2024-11-01,HCP0453,REP036,P02,R05,12
S0013205,2024-05-01,HCP0350,REP018,P03,R05,1
S0004322,2024-02-01,HCP0114,REP028,P05,R04,1
S0003162,2024-02-01,HCP0083,REP011,P05,R05,4
S0002631,2024-05-01,HCP0069,REP027,P02,R02,14
S0003175,2024-03-01,HCP0084,REP036,P01,R05,1
S0002566,2024-08-01,HCP0067,REP033,P01,R01,9
S0019944,2024-08-01,HCP0538,REP011,P04,R05,2
S0020456,2024-05-01,HCP0552,REP007,P01,R04,4
S0003115,2024-11-01,HCP0082,REP034,P03,R01,0
S0010834,2024-05-01,HCP0289,REP038,P05,R03,3
S0020192,2024-09-01,HCP0545,REP003,P05,R01,0
S0013921,2024-11-01,HCP0370,REP039,P04,R04,5
S0021754,2024-01-01,HCP0588,REP020,P04,R04,9
S0002461,2024-09-01,HCP0064,REP014,P01,R01,2
S0014915,2024-08-01,HCP0401,REP007,P02,R04,2
S0011811,2024-08-01,HCP0314,REP029,P02,R04,3
S0020278,2024-11-01,HCP0547,REP003,P02,R01,5
S0008093,2024-06-01,HCP0216,REP036,P02,R05,5
S0007799,2024-01-01,HCP0208,REP013,P04,R02,7
S0008998,2024-09-01,HCP0239,REP037,P01,R01,6
S0012887,2024-03-01,HCP0342,REP024,P02,R05,0
S0019642,2024-05-01,HCP0529,REP012,P04,R01,1
S0007777,2024-03-01,HCP0208,REP013,P01,R02,8
S0014202,2024-08-01,HCP0379,REP036,P03,R05,1
S0015490,2024-01-01,HCP0416,REP020,P01,R04,4
S0021986,2024-10-01,HCP0594,REP014,P05,R01,4
S0003141,2024-05-01,HCP0083,REP011,P01,R05,8
S0012473,2024-04-01,HCP0331,REP020,P01,R04,16
S0005339,2024-05-01,HCP0142,REP027,P03,R02,13
S0016931,2024-12-01,HCP0454,REP019,P05,R03,1
S0007119,2024-02-01,HCP0188,REP034,P04,R01,5
S0006938,2024-03-01,HCP0184,REP014,P04,R01,3
S0016411,2024-09-01,HCP0440,REP014,P05,R01,4
S0003919,2024-05-01,HCP0103,REP005,P02,R02,9
S0005530,2024-09-01,HCP0146,REP020,P05,R04,3
S0005399,2024-05-01,HCP0143,REP010,P03,R02,11
S0011361,2024-03-01,HCP0303,REP035,P03,R03,2
S0014381,2024-06-01,HCP0385,REP030,P02,R03,4
S0017912,2024-05-01,HCP0482,REP033,P02,R01,7
S0010741,2024-04-01,HCP0287,REP039,P01,R04,11
S0008321,2024-08-01,HCP0222,REP017,P05,R02,1
S0015700,2024-06-01,HCP0422,REP039,P01,R04,2
S0011113,2024-09-01,HCP0296,REP011,P05,R05,0
S0005270,2024-07-01,HCP0140,REP020,P02,R04,2
S0001862,2024-06-01,HCP0050,REP030,P03,R03,3
S0010892,2024-05-01,HCP0291,REP012,P02,R01,3
S0022165,2024-01-01,HCP0599,REP024,P01,R05,5
S0009226,2024-10-01,HCP0245,REP036,P05,R05,2
S0000002,2024-02-01,HCP0001,REP011,P01,R05,2
S0002707,2024-01-01,HCP0071,REP037,P04,R01,2
S0013328,2024-01-01,HCP0354,REP001,P01,R03,10
S0010692,2024-12-01,HCP0285,REP019,P04,R03,6
S0009197,2024-02-01,HCP0244,REP037,P05,R01,2
S0006958,2024-04-01,HCP0185,REP036,P01,R05,3
S0002156,2024-08-01,HCP0058,REP026,P03,R04,4
S0004012,2024-08-01,HCP0106,REP027,P02,R02,1
S0000535,2024-01-01,HCP0015,REP003,P02,R01,10
S0011963,2024-07-01,HCP0318,REP039,P02,R04,3
S0005824,2024-02-01,HCP0155,REP018,P03,R05,3
S0011876,2024-10-01,HCP0315,REP003,P05,R01,2
S0012353,2024-07-01,HCP0327,REP036,P05,R05,2
S0015324,2024-06-01,HCP0411,REP038,P04,R03,2
S0018826,2024-09-01,HCP0506,REP039,P03,R04,3
S0017247,2024-06-01,HCP0463,REP035,P04,R03,2
S0018412,2024-03-01,HCP0496,REP011,P04,R05,1
S0008684,2024-11-01,HCP0231,REP034,P03,R01,1
S0009744,2024-01-01,HCP0259,REP028,P04,R04,18
S0014261,2024-07-01,HCP0381,REP023,P02,R04,2
S0015125,2024-06-01,HCP0407,REP011,P01,R05,6
S0009089,2024-07-01,HCP0241,REP001,P01,R03,5
S0016563,2024-01-01,HCP0445,REP001,P03,R03,3
S0006465,2024-04-01,HCP0170,REP018,P02,R05,9
S0019804,2024-05-01,HCP0534,REP039,P03,R04,2
S0008108,2024-01-01,HCP0216,REP036,P05,R05,1
S0014905,2024-09-01,HCP0401,REP007,P01,R04,3
S0001911,2024-07-01,HCP0051,REP028,P04,R04,2
S0019012,2024-05-01,HCP0511,REP017,P01,R02,7
S0017188,2024-06-01,HCP0462,REP007,P01,R04,11
S0020012,2024-01-01,HCP0540,REP012,P03,R01,1
S0017780,2024-11-01,HCP0478,REP020,P03,R04,6
S0001318,2024-07-01,HCP0035,REP005,P05,R02,11
S0004369,2024-07-01,HCP0116,REP014,P03,R01,2
S0008314,2024-01-01,HCP0222,REP017,P05,R02,6
S0016988,2024-11-01,HCP0455,REP013,P05,R02,2
S0013855,2024-02-01,HCP0369,REP020,P04,R04,4
S0006081,2024-05-01,HCP0160,REP011,P05,R05,5
S0002602,2024-09-01,HCP0067,REP033,P04,R01,5
S0006569,2024-08-01,HCP0173,REP036,P03,R05,5
S0021439,2024-08-01,HCP0579,REP002,P04,R03,3
S0012747,2024-01-01,HCP0338,REP012,P04,R01,3
S0013277,2024-06-01,HCP0352,REP027,P04,R02,1
S0007996,2024-01-01,HCP0213,REP023,P02,R04,1
S0009143,2024-06-01,HCP0242,REP011,P05,R05,4
S0003769,2024-03-01,HCP0099,REP034,P02,R01,2
S0005078,2024-10-01,HCP0134,REP037,P04,R01,4
S0021208,2024-11-01,HCP0572,REP035,P05,R03,2
S0009600,2024-01-01,HCP0256,REP020,P03,R04,1
S0004632,2024-04-01,HCP0122,REP018,P04,R05,8
S0000241,2024-06-01,HCP0007,REP019,P02,R03,6
S0016054,2024-08-01,HCP0430,REP039,P05,R04,4
S0015425,2024-05-01,HCP0414,REP013,P01,R02,11
S0020516,2024-05-01,HCP0553,REP021,P03,R03,6
S0017139,2024-02-01,HCP0460,REP036,P05,R05,2
S0011462,2024-02-01,HCP0306,REP011,P02,R05,1
S0007466,2024-09-01,HCP0198,REP033,P05,R01,1
S0001868,2024-12-01,HCP0050,REP030,P03,R03,1
S0017136,2024-11-01,HCP0460,REP036,P03,R05,4
S0002522,2024-06-01,HCP0065,REP036,P04,R05,1
S0001821,2024-12-01,HCP0049,REP005,P01,R02,5
S0002411,2024-07-01,HCP0063,REP035,P02,R03,1
S0008244,2024-11-01,HCP0220,REP014,P03,R01,4
S0006638,2024-10-01,HCP0174,REP037,P04,R01,5
S0016577,2024-03-01,HCP0445,REP001,P05,R03,1
S0004566,2024-07-01,HCP0120,REP021,P03,R03,4
S0014918,2024-11-01,HCP0401,REP007,P02,R04,3
S0013930,2024-08-01,HCP0370,REP039,P05,R04,9
S0020271,2024-04-01,HCP0547,REP003,P02,R01,4
S0006392,2024-08-01,HCP0168,REP009,P02,R04,7
S0002119,2024-06-01,HCP0057,REP011,P03,R05,4
S0010051,2024-07-01,HCP0267,REP018,P05,R05,4
S0003780,2024-03-01,HCP0099,REP034,P03,R01,1
S0020784,2024-11-01,HCP0562,REP007,P01,R04,6
S0004962,2024-08-01,HCP0131,REP026,P01,R04,0
S0002810,2024-07-01,HCP0074,REP037,P02,R01,6
S0000499,2024-01-01,HCP0014,REP018,P04,R05,4
S0011446,2024-10-01,HCP0305,REP011,P04,R05,0
S0000919,2024-01-01,HCP0024,REP013,P03,R02,0
S0013391,2024-08-01,HCP0355,REP012,P05,R01,6
S0013265,2024-06-01,HCP0352,REP027,P02,R02,3
S0004285,2024-10-01,HCP0113,REP003,P04,R01,4
S0018461,2024-07-01,HCP0497,REP013,P04,R02,11
S0000229,2024-05-01,HCP0007,REP019,P01,R03,9
S0019835,2024-02-01,HCP0535,REP035,P05,R03,3
S0002742,2024-01-01,HCP0072,REP026,P03,R04,5
S0013330,2024-03-01,HCP0354,REP001,P01,R03,4
S0011704,2024-06-01,HCP0311,REP019,P03,R03,1
S0014349,2024-03-01,HCP0384,REP033,P03,R01,6
S0009272,2024-10-01,HCP0246,REP036,P05,R05,3
S0017819,2024-03-01,HCP0479,REP037,P04,R01,4
S0011114,2024-10-01,HCP0296,REP011,P05,R05,1
S0006002,2024-06-01,HCP0158,REP029,P05,R04,4
S0004898,2024-08-01,HCP0129,REP035,P05,R03,1
S0005584,2024-10-01,HCP0148,REP018,P03,R05,3
S0007868,2024-04-01,HCP0210,REP025,P01,R02,10
S0001129,2024-03-01,HCP0030,REP022,P03,R02,4
S0017993,2024-06-01,HCP0484,REP018,P01,R05,3
S0010401,2024-03-01,HCP0279,REP033,P01,R01,4
S0001568,2024-10-01,HCP0042,REP037,P04,R01,0
S0010299,2024-01-01,HCP0276,REP003,P02,R01,1
S0001707,2024-02-01,HCP0045,REP011,P05,R05,3
S0003154,2024-06-01,HCP0083,REP011,P04,R05,5
S0010365,2024-10-01,HCP0277,REP019,P04,R03,6
S0011524,2024-07-01,HCP0307,REP021,P03,R03,6
S0007300,2024-05-01,HCP0194,REP037,P03,R01,6
S0020199,2024-04-01,HCP0546,REP022,P01,R02,14
S0006241,2024-12-01,HCP0165,REP006,P02,R02,10
S0009825,2024-03-01,HCP0262,REP038,P03,R03,2
S0002926,2024-07-01,HCP0077,REP018,P02,R05,7
S0010491,2024-11-01,HCP0281,REP026,P01,R04,5
S0022032,2024-10-01,HCP0595,REP035,P05,R03,2
S0012445,2024-11-01,HCP0330,REP033,P02,R01,4
S0002722,2024-05-01,HCP0071,REP037,P05,R01,2
S0007510,2024-09-01,HCP0200,REP037,P02,R01,0
S0019534,2024-10-01,HCP0526,REP034,P03,R01,4
S0021024,2024-07-01,HCP0567,REP026,P05,R04,1
S0019660,2024-01-01,HCP0530,REP014,P01,R01,1
S0013800,2024-02-01,HCP0367,REP008,P04,R04,2
S0015155,2024-03-01,HCP0408,REP012,P01,R01,5
S0018484,2024-06-01,HCP0498,REP020,P01,R04,12
S0014784,2024-11-01,HCP0395,REP007,P05,R04,3
S0016345,2024-01-01,HCP0439,REP034,P03,R01,6
S0010833,2024-04-01,HCP0289,REP038,P05,R03,4
S0015750,2024-11-01,HCP0423,REP007,P01,R04,14
S0009054,2024-07-01,HCP0240,REP014,P03,R01,7
S0001506,2024-04-01,HCP0041,REP037,P01,R01,8
S0006055,2024-01-01,HCP0160,REP011,P03,R05,1
S0004226,2024-04-01,HCP0112,REP021,P02,R03,1
S0021059,2024-10-01,HCP0569,REP005,P01,R02,7
S0020879,2024-03-01,HCP0564,REP034,P02,R01,2
S0006769,2024-03-01,HCP0179,REP034,P01,R01,8
S0003200,2024-05-01,HCP0085,REP033,P01,R01,5
S0006450,2024-11-01,HCP0169,REP018,P04,R05,3
S0007952,2024-09-01,HCP0211,REP011,P05,R05,1
S0014627,2024-07-01,HCP0392,REP007,P03,R04,12
S0015805,2024-08-01,HCP0424,REP021,P02,R03,3
S0004436,2024-06-01,HCP0117,REP026,P04,R04,5
S0011358,2024-12-01,HCP0303,REP035,P02,R03,0
S0017337,2024-06-01,HCP0465,REP022,P05,R02,6
S0013669,2024-10-01,HCP0363,REP034,P03,R01,7
S0014646,2024-04-01,HCP0392,REP007,P05,R04,1
S0015707,2024-01-01,HCP0422,REP039,P02,R04,0
S0003776,2024-10-01,HCP0099,REP034,P02,R01,4
S0016375,2024-07-01,HCP0439,REP034,P05,R01,5
S0005597,2024-01-01,HCP0148,REP018,P05,R05,2
S0021185,2024-09-01,HCP0572,REP035,P02,R03,2
S0009298,2024-02-01,HCP0247,REP036,P05,R05,1
S0021134,2024-03-01,HCP0570,REP036,P05,R05,4
S0004175,2024-07-01,HCP0110,REP003,P05,R01,3
S0017997,2024-11-01,HCP0484,REP018,P01,R05,1
S0008738,2024-01-01,HCP0233,REP018,P05,R05,10
S0009217,2024-01-01,HCP0245,REP036,P05,R05,0
S0017280,2024-06-01,HCP0464,REP014,P02,R01,1
S0015582,2024-10-01,HCP0418,REP030,P03,R03,6
S0010144,2024-08-01,HCP0270,REP022,P04,R02,6
S0021167,2024-12-01,HCP0571,REP021,P03,R03,1
S0008544,2024-09-01,HCP0227,REP011,P05,R05,3
S0000984,2024-07-01,HCP0025,REP003,P05,R01,4
S0008034,2024-09-01,HCP0214,REP036,P01,R05,0
S0005481,2024-08-01,HCP0146,REP020,P01,R04,9
S0014895,2024-08-01,HCP0400,REP017,P04,R02,12
S0010487,2024-07-01,HCP0281,REP026,P01,R04,10
S0004658,2024-06-01,HCP0123,REP003,P03,R01,6
S0006415,2024-07-01,HCP0168,REP009,P04,R04,14
S0015387,2024-01-01,HCP0413,REP007,P02,R04,6
S0003151,2024-03-01,HCP0083,REP011,P04,R05,2
S0017717,2024-03-01,HCP0476,REP016,P05,R05,1
S0015862,2024-07-01,HCP0425,REP003,P03,R01,3
S0009266,2024-03-01,HCP0246,REP036,P05,R05,2
S0005970,2024-09-01,HCP0158,REP029,P02,R04,2
S0014999,2024-03-01,HCP0404,REP005,P01,R02,9
S0011892,2024-03-01,HCP0316,REP013,P04,R02,28
S0015455,2024-11-01,HCP0414,REP013,P03,R02,4
S0021721,2024-03-01,HCP0588,REP020,P01,R04,9
S0001392,2024-01-01,HCP0038,REP036,P01,R05,3
S0017975,2024-11-01,HCP0483,REP008,P04,R04,1
S0007438,2024-03-01,HCP0197,REP020,P05,R04,4
S0017795,2024-02-01,HCP0478,REP020,P05,R04,5
S0008803,2024-08-01,HCP0234,REP021,P05,R03,5
S0019063,2024-09-01,HCP0512,REP011,P03,R05,2
S0000372,2024-09-01,HCP0011,REP018,P02,R05,1
S0006147,2024-12-01,HCP0162,REP038,P02,R03,2
S0017964,2024-12-01,HCP0483,REP008,P02,R04,3
S0009776,2024-09-01,HCP0261,REP018,P01,R05,3
S0017066,2024-12-01,HCP0458,REP004,P04,R02,0
S0019214,2024-06-01,HCP0518,REP036,P02,R05,4
S0002213,2024-06-01,HCP0059,REP010,P03,R02,7
S0005604,2024-09-01,HCP0148,REP018,P05,R05,3
S0008882,2024-04-01,HCP0236,REP033,P05,R01,4
S0005418,2024-12-01,HCP0143,REP010,P05,R02,7
S0004939,2024-05-01,HCP0130,REP019,P04,R03,1
S0013435,2024-08-01,HCP0357,REP019,P01,R03,0
S0003159,2024-11-01,HCP0083,REP011,P04,R05,1
S0009159,2024-12-01,HCP0243,REP028,P01,R04,14
S0000464,2024-02-01,HCP0014,REP018,P01,R05,7
S0000616,2024-12-01,HCP0016,REP039,P04,R04,9
S0006381,2024-08-01,HCP0168,REP009,P01,R04,6
S0016763,2024-02-01,HCP0451,REP035,P01,R03,13
S0011299,2024-09-01,HCP0301,REP009,P04,R04,4
S0012996,2024-01-01,HCP0345,REP030,P03,R03,6
S0008182,2024-11-01,HCP0219,REP021,P01,R03,1
S0013512,2024-06-01,HCP0359,REP033,P02,R01,0
S0016575,2024-01-01,HCP0445,REP001,P05,R03,5
S0002717,2024-12-01,HCP0071,REP037,P04,R01,12
S0019507,2024-05-01,HCP0525,REP030,P03,R03,4
S0018259,2024-01-01,HCP0491,REP036,P05,R05,3
S0020452,2024-01-01,HCP0552,REP007,P01,R04,6
S0010004,2024-08-01,HCP0267,REP018,P01,R05,9
S0013640,2024-05-01,HCP0362,REP038,P04,R03,10
S0017541,2024-10-01,HCP0471,REP020,P01,R04,6
S0007390,2024-02-01,HCP0196,REP033,P05,R01,6
S0014357,2024-03-01,HCP0384,REP033,P04,R01,1
S0007770,2024-07-01,HCP0207,REP036,P05,R05,2
S0006222,2024-05-01,HCP0165,REP006,P01,R02,7
S0019038,2024-07-01,HCP0511,REP017,P05,R02,2
S0020478,2024-03-01,HCP0552,REP007,P04,R04,10
S0007038,2024-11-01,HCP0186,REP018,P04,R05,2
S0015475,2024-08-01,HCP0415,REP014,P02,R01,3
S0011647,2024-03-01,HCP0310,REP036,P02,R05,5
S0015898,2024-07-01,HCP0426,REP005,P01,R02,1
S0010571,2024-08-01,HCP0283,REP015,P01,R02,7
S0015512,2024-11-01,HCP0416,REP020,P03,R04,5
S0016950,2024-07-01,HCP0455,REP013,P02,R02,6
S0006359,2024-07-01,HCP0167,REP011,P04,R05,3
S0006692,2024-07-01,HCP0176,REP035,P03,R03,1
S0019586,2024-05-01,HCP0527,REP002,P03,R03,5
S0015882,2024-03-01,HCP0425,REP003,P05,R01,4
S0001031,2024-01-01,HCP0027,REP004,P01,R02,11
S0009165,2024-06-01,HCP0243,REP028,P02,R04,9
S0009489,2024-02-01,HCP0253,REP001,P03,R03,10
S0001578,2024-09-01,HCP0042,REP037,P05,R01,1
S0015860,2024-05-01,HCP0425,REP003,P03,R01,3
S0009948,2024-10-01,HCP0265,REP011,P04,R05,6
S0003794,2024-06-01,HCP0100,REP030,P02,R03,2
S0020190,2024-07-01,HCP0545,REP003,P05,R01,0
S0002918,2024-11-01,HCP0077,REP018,P01,R05,8
S0005587,2024-01-01,HCP0148,REP018,P04,R05,5
S0014606,2024-06-01,HCP0391,REP025,P04,R02,0
S0006327,2024-08-01,HCP0167,REP011,P01,R05,9
S0021849,2024-05-01,HCP0591,REP001,P02,R03,5
S0001516,2024-02-01,HCP0041,REP037,P03,R01,4
S0002372,2024-04-01,HCP0062,REP030,P03,R03,2
S0003433,2024-02-01,HCP0091,REP001,P01,R03,2
S0004240,2024-09-01,HCP0112,REP021,P03,R03,4
S0001391,2024-12-01,HCP0037,REP003,P05,R01,3
S0000894,2024-06-01,HCP0023,REP001,P03,R03,6
S0020022,2024-12-01,HCP0540,REP012,P03,R01,1
S0014038,2024-01-01,HCP0373,REP019,P05,R03,1
S0017957,2024-05-01,HCP0483,REP008,P02,R04,6
S0015188,2024-12-01,HCP0408,REP012,P03,R01,6
S0002934,2024-03-01,HCP0077,REP018,P03,R05,6
S0020850,2024-01-01,HCP0563,REP038,P03,R03,1
S0010938,2024-09-01,HCP0292,REP020,P03,R04,2
S0020494,2024-07-01,HCP0552,REP007,P05,R04,2
S0021413,2024-05-01,HCP0579,REP002,P02,R03,3
S0001130,2024-04-01,HCP0030,REP022,P03,R02,6
S0000732,2024-04-01,HCP0019,REP005,P03,R02,3
S0011111,2024-07-01,HCP0296,REP011,P05,R05,1
S0003085,2024-04-01,HCP0082,REP034,P01,R01,2
S0007298,2024-03-01,HCP0194,REP037,P03,R01,1
S0004589,2024-07-01,HCP0120,REP021,P05,R03,3
S0012497,2024-06-01,HCP0331,REP020,P04,R04,7
S0002796,2024-01-01,HCP0073,REP011,P05,R05,1
S0007602,2024-12-01,HCP0202,REP003,P05,R01,4
S0000799,2024-02-01,HCP0021,REP037,P03,R01,9
S0000179,2024-07-01,HCP0005,REP037,P02,R01,0
S0011470,2024-10-01,HCP0306,REP011,P02,R05,1
S0013799,2024-01-01,HCP0367,REP008,P04,R04,6
S0009831,2024-10-01,HCP0262,REP038,P03,R03,1
S0000199,2024-03-01,HCP0006,REP033,P01,R01,5
S0014644,2024-02-01,HCP0392,REP007,P05,R04,1
S0012941,2024-05-01,HCP0343,REP001,P04,R03,4
S0016269,2024-09-01,HCP0437,REP011,P04,R05,4
S0011773,2024-04-01,HCP0312,REP002,P04,R03,5
S0020453,2024-02-01,HCP0552,REP007,P01,R04,5
S0021045,2024-07-01,HCP0568,REP034,P05,R01,0
S0013278,2024-07-01,HCP0352,REP027,P04,R02,4
S0020285,2024-06-01,HCP0547,REP003,P03,R01,2
S0015104,2024-04-01,HCP0406,REP017,P04,R01,1
S0007534,2024-11-01,HCP0200,REP037,P05,R01,1
S0016933,2024-02-01,HCP0455,REP013,P01,R02,11
S0015856,2024-01-01,HCP0425,REP003,P03,R01,8
S0000067,2024-10-01,HCP0002,REP025,P04,R02,13
S0004713,2024-05-01,HCP0124,REP021,P04,R03,2
S0011453,2024-05-01,HCP0306,REP011,P01,R05,7
S0015690,2024-06-01,HCP0421,REP025,P05,R02,2
S0020015,2024-04-01,HCP0540,REP012,P03,R01,0
S0005034,2024-02-01,HCP0133,REP011,P04,R05,3
S0006916,2024-01-01,HCP0183,REP036,P04,R05,10
S0002573,2024-03-01,HCP0067,REP033,P02,R01,0
S0018506,2024-04-01,HCP0498,REP020,P03,R04,2
S0020313,2024-12-01,HCP0547,REP003,P05,R01,1
S0006223,2024-06-01,HCP0165,REP006,P01,R02,5
S0000788,2024-03-01,HCP0021,REP037,P01,R01,5
S0003333,2024-03-01,HCP0089,REP011,P01,R05,3
S0021891,2024-05-01,HCP0592,REP036,P04,R05,5
S0006009,2024-02-01,HCP0159,REP024,P01,R05,7
S0008335,2024-10-01,HCP0223,REP017,P02,R02,3
S0016656,2024-02-01,HCP0448,REP035,P04,R03,3
S0018758,2024-09-01,HCP0504,REP034,P04,R01,4
S0013449,2024-05-01,HCP0357,REP019,P04,R03,7
S0018973,2024-02-01,HCP0510,REP006,P03,R02,8
S0001192,2024-08-01,HCP0032,REP003,P01,R01,5
S0012479,2024-10-01,HCP0331,REP020,P01,R04,3
S0000516,2024-06-01,HCP0014,REP018,P05,R05,4
S0016863,2024-10-01,HCP0453,REP036,P01,R05,2
S0004477,2024-11-01,HCP0118,REP034,P02,R01,4
S0010233,2024-02-01,HCP0274,REP017,P04,R02,9
S0017190,2024-08-01,HCP0462,REP007,P01,R04,10
S0020264,2024-09-01,HCP0547,REP003,P01,R01,7
S0014623,2024-03-01,HCP0392,REP007,P03,R04,3
S0006192,2024-08-01,HCP0163,REP019,P03,R03,7
S0014176,2024-09-01,HCP0378,REP011,P02,R05,2
S0007238,2024-01-01,HCP0192,REP003,P03,R01,3
S0005754,2024-01-01,HCP0153,REP034,P01,R01,5
S0002069,2024-12-01,HCP0055,REP006,P05,R02,3
S0020731,2024-06-01,HCP0560,REP011,P02,R05,10
S0008237,2024-03-01,HCP0220,REP014,P03,R01,4
S0016253,2024-05-01,HCP0437,REP011,P02,R05,3
S0015906,2024-03-01,HCP0426,REP005,P02,R02,14
S0001463,2024-03-01,HCP0039,REP011,P03,R05,3
S0015208,2024-08-01,HCP0408,REP012,P05,R01,5
S0004577,2024-06-01,HCP0120,REP021,P04,R03,3
S0009857,2024-12-01,HCP0263,REP017,P01,R02,2
S0022070,2024-12-01,HCP0596,REP035,P04,R03,2
S0007350,2024-09-01,HCP0195,REP001,P05,R03,1
S0004819,2024-06-01,HCP0127,REP009,P04,R04,5
S0017498,2024-03-01,HCP0470,REP005,P01,R02,5
S0000221,2024-07-01,HCP0006,REP033,P05,R01,0
S0012633,2024-02-01,HCP0335,REP021,P03,R03,7
S0021724,2024-06-01,HCP0588,REP020,P01,R04,5
S0004249,2024-09-01,HCP0112,REP021,P05,R03,3
S0006488,2024-10-01,HCP0170,REP018,P04,R05,0
S0007037,2024-10-01,HCP0186,REP018,P04,R05,2
S0009457,2024-04-01,HCP0252,REP011,P04,R05,4
S0012434,2024-12-01,HCP0329,REP020,P05,R04,3
S0005651,2024-12-01,HCP0150,REP026,P02,R04,10
S0018987,2024-04-01,HCP0510,REP006,P04,R02,6
S0021412,2024-04-01,HCP0579,REP002,P02,R03,4
S0017646,2024-12-01,HCP0474,REP014,P02,R01,5
S0002882,2024-11-01,HCP0076,REP035,P02,R03,4
S0017258,2024-07-01,HCP0463,REP035,P05,R03,3
S0000902,2024-05-01,HCP0023,REP001,P05,R03,1
S0007165,2024-02-01,HCP0190,REP025,P02,R02,3
S0011595,2024-08-01,HCP0308,REP020,P04,R04,1
S0002182,2024-10-01,HCP0058,REP026,P05,R04,6
S0008489,2024-01-01,HCP0227,REP011,P01,R05,7
S0009714,2024-06-01,HCP0259,REP028,P01,R04,3
S0008220,2024-09-01,HCP0220,REP014,P01,R01,6
S0021040,2024-11-01,HCP0568,REP034,P04,R01,3
S0021351,2024-01-01,HCP0578,REP030,P01,R03,1
S0006773,2024-07-01,HCP0179,REP034,P01,R01,21
S0019186,2024-09-01,HCP0517,REP011,P02,R05,2
S0014437,2024-05-01,HCP0386,REP028,P05,R04,0
S0014679,2024-01-01,HCP0393,REP028,P04,R04,4
S0011441,2024-05-01,HCP0305,REP011,P04,R05,2
S0021779,2024-04-01,HCP0589,REP025,P04,R02,4
S0016173,2024-04-01,HCP0434,REP037,P04,R01,7
S0019904,2024-02-01,HCP0537,REP014,P05,R01,1
S0007258,2024-09-01,HCP0192,REP003,P04,R01,7
S0002581,2024-11-01,HCP0067,REP033,P02,R01,2
S0007967,2024-01-01,HCP0212,REP030,P02,R03,2
S0019826,2024-05-01,HCP0535,REP035,P04,R03,2
S0002157,2024-09-01,HCP0058,REP026,P03,R04,10
S0004341,2024-01-01,HCP0116,REP014,P01,R01,1
S0009563,2024-12-01,HCP0255,REP009,P01,R04,5
S0022150,2024-10-01,HCP0598,REP035,P03,R03,7
S0013744,2024-02-01,HCP0365,REP038,P03,R03,3
S0001074,2024-08-01,HCP0029,REP002,P01,R03,4
S0004531,2024-07-01,HCP0119,REP007,P04,R04,6
S0003160,2024-12-01,HCP0083,REP011,P04,R05,1
S0019047,2024-05-01,HCP0512,REP011,P01,R05,3
S0002988,2024-10-01,HCP0078,REP020,P03,R04,8
S0001883,2024-03-01,HCP0050,REP030,P05,R03,0
S0005975,2024-02-01,HCP0158,REP029,P03,R04,2
S0003730,2024-12-01,HCP0098,REP005,P02,R02,7
S0000491,2024-05-01,HCP0014,REP018,P03,R05,4
S0001182,2024-10-01,HCP0031,REP018,P04,R05,3
S0001376,2024-06-01,HCP0037,REP003,P03,R01,5
S0005015,2024-05-01,HCP0132,REP007,P04,R04,2
S0016235,2024-11-01,HCP0436,REP036,P02,R05,2
S0017011,2024-03-01,HCP0456,REP001,P04,R03,12
S0004759,2024-04-01,HCP0125,REP012,P05,R01,5
S0010305,2024-08-01,HCP0276,REP003,P02,R01,0
S0006041,2024-10-01,HCP0160,REP011,P01,R05,1
S0002842,2024-05-01,HCP0074,REP037,P05,R01,2
S0004181,2024-05-01,HCP0111,REP030,P01,R03,18
S0004087,2024-01-01,HCP0108,REP018,P03,R05,2
S0020267,2024-12-01,HCP0547,REP003,P01,R01,4
S0002888,2024-05-01,HCP0076,REP035,P04,R03,3
S0008877,2024-11-01,HCP0236,REP033,P04,R01,6
S0012272,2024-11-01,HCP0325,REP024,P04,R05,7
S0006672,2024-10-01,HCP0175,REP001,P03,R03,4
S0014998,2024-02-01,HCP0404,REP005,P01,R02,5
S0009212,2024-08-01,HCP0245,REP036,P04,R05,3
S0019949,2024-02-01,HCP0538,REP011,P05,R05,3
S0012582,2024-11-01,HCP0333,REP001,P05,R03,1
S0005603,2024-08-01,HCP0148,REP018,P05,R05,2
S0021233,2024-01-01,HCP0573,REP035,P04,R03,2
S0013922,2024-12-01,HCP0370,REP039,P04,R04,2
S0005731,2024-01-01,HCP0152,REP021,P02,R03,6
S0014746,2024-09-01,HCP0395,REP007,P02,R04,5
S0005297,2024-11-01,HCP0140,REP020,P04,R04,4
S0012980,2024-09-01,HCP0344,REP035,P03,R03,3
S0019340,2024-06-01,HCP0521,REP024,P04,R05,1
S0018504,2024-02-01,HCP0498,REP020,P03,R04,11
S0010172,2024-12-01,HCP0271,REP029,P04,R04,7
S0010066,2024-01-01,HCP0268,REP038,P02,R03,3
S0011539,2024-10-01,HCP0307,REP021,P04,R03,2
S0007670,2024-05-01,HCP0205,REP021,P02,R03,0
S0006870,2024-12-01,HCP0181,REP013,P04,R02,4
S0017679,2024-09-01,HCP0475,REP020,P02,R04,3
S0012993,2024-10-01,HCP0345,REP030,P02,R03,6
