call_id,rep_id,hcp_id,call_date,call_type,duration_min
C003267,REP015,HCP0229,09-Jan-2024,Virtual,25.4
C001888,REP009,HCP0562,30-Aug-2024,Virtual,10.7
C007688,REP035,HCP0418,12/08/2024,In-Person,15.1
C006032,REP027,HCP0019,08-Jul-2024,Phone,19.6
C006091,REP027,HCP0309,08/03/2024,In-Person,14.7
C006239,REP028,HCP0386,2024-05-07,Virtual,32.1
C007351,REP033,HCP0474,26-Oct-2024,Phone,25.0
C007831,REP035,HCP0573,2024-09-11,In-Person,
C000761,REP004,HCP0137,2024-09-18,In-Person,9.1
C006255,REP028,HCP0114,06/18/2024,In-Person ,24.2
C001907,REP009,HCP0132,2024-05-26,  Virtual,23.9
C003819,REP018,HCP0090,05/27/2024,Phone,14.3
C006270,REP028,HCP0051,17-May-2024,In-Person,18.3
C004301,REP020,HCP0255,01/20/2024,Virtual,23.1
C005570,REP025,HCP0040,02/17/2024,Virtual,
C007942,REP036,HCP0431,07/06/2024,Virtual,22.0
C004165,REP020,HCP0449,2024-01-24,In-Person,15.6
C005972,REP027,HCP0458,2024-02-28,Virtual ,19.2
C003580,REP017,HCP0375,2024-04-15,In-Person,20.1
C002833,REP013,HCP0002,2024-08-21,Virtual,20.6
C005450,REP025,HCP0391,05-Jun-2024,In-Person,23.2
C003473,REP017,HCP0274,10/10/2024,Phone,19.7
C006328,REP029,HCP0567,2024-03-27,Phone,23.6
C000138,REP001,HCP0598,07/13/2024,Phone,28.2
C007044,REP032,HCP0294,2024-03-11,In-Person,19.4
C004893,REP022,HCP0513,02/25/2024,In-Person,20.3
C002181,REP010,HCP0302,12/10/2024,Phone,19.5
C007731,REP035,HCP0533,2024-12-26,In-Person,7.8
C003178,REP015,HCP0511,2024-05-24,In-Person,14.0
C004855,REP022,HCP0488,12/04/2024,Virtual,10.6
C004638,REP021,HCP0124,2024-06-03,Phone ,10.8
C005116,REP023,HCP0168,14-May-2024,Virtual,17.7
C007649,REP035,HCP0343,12-Nov-2024,In-Person,19.1
C004262,REP020,HCP0551,2024-09-05,In-Person,25.4
C001332,REP006,HCP0151,04/24/2024,In-Person,13.0
C007003,REP032,HCP0002,08/22/2024,In-Person,23.3
C006942,REP032,HCP0251,08-Jun-2024,Phone,14.7
C008018,REP036,HCP0065,06/28/2024,In-Person,24.8
C006242,REP028,HCP0259,06-May-2024,In-Person,27.6
C007145,REP032,HCP0375,08/24/2024,In-Person,21.3
C006882,REP031,HCP0078,2024-10-24,In-Person,18.0
C004531,REP021,HCP0203,2024-11-14,Phone,25.6
C004674,REP021,HCP0129,23-Feb-2024,  Virtual,21.9
C006997,REP032,HCP0569,2024-03-20,In-Person,16.3
C001253,REP006,HCP0103,01/31/2024,Virtual,16.8
C003375,REP016,HCP0057,2024-01-07,Virtual,21.5
C002815,REP013,HCP0452,2024-03-31,Virtual,21.4
C004720,REP022,HCP0232,27-Nov-2024,In-Person,28.6
C006545,REP030,HCP0062,2024-03-21,In-Person,22.9
C004859,REP022,HCP0208,01/04/2024,Virtual,9.2
C007902,REP036,HCP0038,12/10/2024,Virtual,18.0
C001078,REP005,HCP0405,06-Jun-2024,In-Person,19.2
C004364,REP020,HCP0505,2024-08-25,Virtual,
C000771,REP004,HCP0229,2024-10-21,In-Person,10.0
C000250,REP002,HCP0335,2024-09-20,In-Person,18.1
C007240,REP033,HCP0005,2024-10-04,In-Person ,19.5
C003420,REP016,HCP0209,11/20/2024,In-Person,12.9
C004977,REP023,HCP0597,08/09/2024,In-Person,22.0
C004545,REP021,HCP0463,05/17/2024,In-Person,5.3
C005566,REP025,HCP0223,2024-06-08,Phone,30.0
C007940,REP036,HCP0065,09/22/2024,In-Person,
C000717,REP004,HCP0137,2024-03-25,In-Person,22.3
C008595,REP039,HCP0303,03/18/2024,In-Person,6.7
C002049,REP010,HCP0153,2024-08-29,In-Person,2.0
C005998,REP027,HCP0400,2024-06-07,In-Person,10.3
C006601,REP030,HCP0111,01/29/2024,In-Person,11.5
C007246,REP033,HCP0196,17-Oct-2024,Virtual,21.2
C004179,REP020,HCP0413,2024-03-17,Virtual,18.2
C004810,REP022,HCP0210,01/02/2024,In-Person,18.5
C008441,REP038,HCP0563,05/22/2024,In-Person,25.9
C007141,REP032,HCP0139,01-May-2024,In-Person,22.4
C007191,REP033,HCP0326,12/06/2024,In-Person,17.9
C001461,REP007,HCP0127,04-Mar-2024,Virtual,12.2
C005990,REP027,HCP0035,05/08/2024,Virtual,22.6
C002001,REP010,HCP0405,2024-01-05,Virtual,10.8
C008176,REP037,HCP0318,12/01/2024,Virtual,23.9
C000405,REP002,HCP0029,21-May-2024,Virtual,17.7
C000385,REP002,HCP0124,2024-02-17,Virtual,25.2
C008683,REP039,HCP0255,10-Sep-2024,Virtual,21.4
C001634,REP008,HCP0387,04-Mar-2024,In-Person,24.2
C008509,REP039,HCP0370,05/25/2024,In-Person,12.4
C004785,REP022,HCP0589,2024-03-17,Phone,14.0
C008417,REP038,HCP0525,04/30/2024,In-Person,19.5
C006971,REP032,HCP0575,08/03/2024,Virtual,9.8
C003926,REP019,HCP0459,06/25/2024,Virtual,23.7
C004159,REP020,HCP0102,2024-08-04,In-Person,25.9
C007450,REP034,HCP0046,07/31/2024,In-Person,9.3
C002194,REP011,HCP0509,11/26/2024,In-Person,14.9
C001016,REP005,HCP0251,08/16/2024,Virtual,12.9
C005125,REP023,HCP0542,2024-06-05,  In-Person,23.4
C007419,REP034,HCP0359,2024-05-25,In-Person,15.9
C007410,REP034,HCP0218,2024-09-04,Phone,14.2
C002872,REP013,HCP0137,07/18/2024,Virtual,12.0
C000010,REP001,HCP0321,2024-11-29,  Phone,30.1
C001839,REP009,HCP0398,16-May-2024,In-Person,34.1
C004805,REP022,HCP0546,04/18/2024,In-Person,28.5
C000256,REP002,HCP0585,2024-01-31,In-Person,20.8
C007027,REP032,HCP0143,15-May-2024,  In-Person,13.7
C005714,REP026,HCP0056,08/18/2024,  In-Person,20.8
C003325,REP016,HCP0133,2024-12-04,In-Person,14.6
C007715,REP035,HCP0335,11/08/2024,In-Person,23.7
C001582,REP008,HCP0367,11-Nov-2024,In-Person,31.5
C000925,REP005,HCP0259,2024-05-27,  Phone,11.6
C002780,REP013,HCP0224,01/28/2024,Phone,28.1
C007892,REP036,HCP0065,17-Sep-2024,In-Person,12.2
C006133,REP028,HCP0145,01/14/2024,Virtual,9.7
C005321,REP024,HCP0089,27-Feb-2024,In-Person ,24.4
C007313,REP033,HCP0406,2024-01-29,Virtual,19.1
C007103,REP032,HCP0559,02/05/2024,Virtual,12.0
C006043,REP027,HCP0286,01-Oct-2024,In-Person,36.0
C003776,REP018,HCP0560,02-May-2024,In-Person,38.9
C004836,REP022,HCP0546,2024-11-29,In-Person,13.7
C004965,REP022,HCP0218,2024-12-30,In-Person,14.7
C000540,REP003,HCP0070,04/13/2024,Virtual,23.8
C007484,REP034,HCP0027,09/06/2024,In-Person,22.6
C002746,REP013,HCP0394,31-Mar-2024,Virtual,26.7
C003720,REP018,HCP0031,18-Jun-2024,Virtual,14.5
C006820,REP031,HCP0372,03-Apr-2024,In-Person,2.0
C004469,REP021,HCP0553,06-Sep-2024,In-Person,17.9
C000668,REP004,HCP0513,07/02/2024,Virtual,14.1
C007576,REP034,HCP0486,2024-05-22,In-Person,12.2
C005064,REP023,HCP0329,06/07/2024,In-Person,23.0
C001354,REP007,HCP0255,10/04/2024,In-Person,29.4
C007115,REP032,HCP0182,2024-01-26,Phone,9.3
C008704,REP039,HCP0449,2024-08-22,In-Person,
C002704,REP013,HCP0290,12-Sep-2024,Virtual,26.4
C003331,REP016,HCP0133,06/28/2024,  In-Person,18.5
C008054,REP036,HCP0185,2024-12-05,Virtual,16.6
C003585,REP017,HCP0510,17-Jan-2024,In-Person,3.1
C008406,REP038,HCP0268,20-Oct-2024,In-Person,31.1
C005646,REP026,HCP0215,01/24/2024,In-Person,6.9
C003377,REP016,HCP0564,12/30/2024,Phone,14.6
C001257,REP006,HCP0118,12/27/2024,Virtual,20.3
C006191,REP028,HCP0318,01/20/2024,In-Person,17.7
C005349,REP025,HCP0210,16-Jul-2024,Phone,21.6
C004176,REP020,HCP0522,2024-10-11,In-Person,14.6
C004911,REP022,HCP0243,11/24/2024,Phone ,20.0
C001853,REP009,HCP0088,07-Mar-2024,Virtual,
C006317,REP029,HCP0257,01/15/2024,In-Person,
C008777,REP040,HCP0495,01/10/2024,In-Person,14.7
C002106,REP010,HCP0165,06-Sep-2024,In-Person,34.5
C000134,REP001,HCP0262,06-Apr-2024,In-Person,20.3
C005030,REP023,HCP0314,09/25/2024,Virtual,18.7
C000929,REP005,HCP0600,06/11/2024,Virtual,2.0
C000824,REP004,HCP0465,2024-03-12,In-Person ,29.1
C007577,REP034,HCP0066,2024-03-13,Virtual,23.9
C001532,REP007,HCP0552,09/10/2024,In-Person,20.5
C001215,REP006,HCP0036,23-Jan-2024,In-Person,20.7
C000505,REP003,HCP0184,05/22/2024,In-Person,6.3
C006531,REP030,HCP0144,21-Mar-2024,In-Person,16.8
C003073,REP014,HCP0043,04/28/2024,In-Person,12.7
C006620,REP030,HCP0463,18-May-2024,Phone,10.5
C003710,REP018,HCP0298,04-Dec-2024,In-Person,30.3
C004850,REP022,HCP0223,11/18/2024,Virtual,35.5
C004749,REP022,HCP0177,02/05/2024,Virtual,29.5
C004269,REP020,HCP0399,2024-03-26,Virtual,20.2
C008800,REP040,HCP0036,12/12/2024,In-Person,15.7
C004187,REP020,HCP0353,10-Sep-2024,Virtual,28.4
C005302,REP024,HCP0065,2024-05-14,In-Person,4.0
C002924,REP014,HCP0036,2024-03-28,In-Person,7.2
C006589,REP030,HCP0586,2024-12-09,In-Person,2.0
C001811,REP009,HCP0393,2024-12-23,Virtual,24.0
C003487,REP017,HCP0223,2024-08-07,In-Person,13.8
C007420,REP034,HCP0059,05/26/2024,In-Person,15.6
C003142,REP015,HCP0137,2024-05-06,Virtual ,24.1
C001325,REP006,HCP0435,2024-03-15,Virtual,26.0
C004313,REP020,HCP0475,02-Apr-2024,In-Person,22.0
C007495,REP034,HCP0334,05/20/2024,In-Person,19.6
C008462,REP038,HCP0376,26-May-2024,In-Person,24.4
C005542,REP025,HCP0295,09/14/2024,Virtual,21.0
C006173,REP028,HCP0243,2024-04-08,Virtual,17.2
C001541,REP007,HCP0332,2024-07-10,Virtual,20.3
C002682,REP013,HCP0208,08/30/2024,Virtual,23.8
C008804,REP040,HCP0393,16-Feb-2024,Virtual,24.2
C006314,REP029,HCP0086,03/26/2024,Virtual,8.3
C001192,REP006,HCP0182,09/26/2024,Phone,15.0
C005294,REP024,HCP0340,2024-10-03,Phone,25.8
C001543,REP007,HCP0520,11/01/2024,In-Person,25.1
C007057,REP032,HCP0151,09/25/2024,  Virtual,15.7
C002540,REP012,HCP0317,04/09/2024,In-Person,29.9
C000954,REP005,HCP0106,13-Feb-2024,  In-Person,8.1
C007242,REP033,HCP0341,2024-06-06,In-Person,18.6
C006732,REP031,HCP0364,21-Jul-2024,Virtual,7.8
C004847,REP022,HCP0391,03/15/2024,Phone,21.5
C006802,REP031,HCP0492,2024-08-04,Virtual,18.3
C008011,REP036,HCP0339,12-Sep-2024,In-Person,15.8
C004331,REP020,HCP0449,2024-09-23,In-Person,12.0
C005335,REP025,HCP0589,18-May-2024,Virtual,18.8
C007331,REP033,HCP0218,2024-08-15,Virtual,24.8
C004730,REP022,HCP0069,07/18/2024,  Phone,15.3
C006542,REP030,HCP0345,05/11/2024,In-Person,14.7
C005306,REP024,HCP0012,2024-03-23,Phone,13.2
C005162,REP023,HCP0353,02-Jul-2024,In-Person,21.9
C007861,REP036,HCP0310,2024-04-16,Phone,2.0
C002157,REP010,HCP0424,2024-10-16,Virtual,25.0
C001063,REP005,HCP0352,2024-08-08,In-Person,11.8
C001168,REP006,HCP0055,19-Jun-2024,  In-Person,12.1
C003637,REP017,HCP0096,11/18/2024,Virtual,18.9
C007652,REP035,HCP0448,02/06/2024,Phone,31.5
C005589,REP026,HCP0469,31-Dec-2024,In-Person ,16.3
C007193,REP033,HCP0330,04/30/2024,Virtual,28.5
C004492,REP021,HCP0101,07/29/2024,Virtual,7.2
C007267,REP033,HCP0557,10/27/2024,Phone,17.3
C004981,REP023,HCP0481,10-May-2024,Phone,17.0
C008336,REP037,HCP0359,07/16/2024,In-Person,14.5
C008866,REP040,HCP0137,06-May-2024,Virtual,4.8
C004947,REP022,HCP0511,06-Nov-2024,In-Person,
C002783,REP013,HCP0497,12/08/2024,In-Person,16.2
C000718,REP004,HCP0154,20-May-2024,In-Person,14.2
C002503,REP012,HCP0529,2024-07-04,Virtual,13.4
C004361,REP020,HCP0590,2024-08-31,In-Person,19.0
C004172,REP020,HCP0146,01/28/2024,Virtual,
C008083,REP036,HCP0238,01/15/2024,Virtual ,12.9
C008693,REP039,HCP0103,2024-07-05,Virtual,25.2
C000396,REP002,HCP0029,05/07/2024,In-Person,
C007187,REP033,HCP0015,19-Dec-2024,In-Person,28.2
C008749,REP040,HCP0096,26-Jul-2024,In-Person,10.0
C004493,REP021,HCP0010,2024-03-30,In-Person,15.1
C001366,REP007,HCP0156,08/04/2024,In-Person,18.3
C008483,REP038,HCP0323,2024-04-07,Virtual,16.7
C005918,REP027,HCP0165,09/09/2024,Virtual,22.2
C004969,REP022,HCP0282,12/14/2024,Virtual,18.0
C002915,REP014,HCP0429,16-Oct-2024,In-Person,21.8
C005645,REP026,HCP0255,06/29/2024,In-Person,17.7
C003767,REP018,HCP0496,2024-06-15,In-Person ,26.5
C003441,REP017,HCP0497,2024-12-25,In-Person,17.4
C007358,REP033,HCP0593,07/28/2024,In-Person,22.5
C006807,REP031,HCP0044,01-Jan-2024,In-Person,5.7
C002144,REP010,HCP0441,09/16/2024,In-Person,18.6
C005105,REP023,HCP0074,06-May-2024,In-Person,23.3
C005074,REP023,HCP0269,09/25/2024,In-Person,17.1
C001572,REP008,HCP0390,10-Apr-2024,In-Person,29.4
C004080,REP019,HCP0468,2024-04-25,Virtual,26.6
C001123,REP005,HCP0103,2024-10-12,In-Person,4.7
C002787,REP013,HCP0044,01/23/2024,Virtual,36.8
C002968,REP014,HCP0547,11/28/2024,In-Person,22.5
C002505,REP012,HCP0260,2024-12-18,Virtual,14.8
C005989,REP027,HCP0488,2024-12-20,In-Person,20.9
C007165,REP033,HCP0360,2024-08-20,In-Person,15.4
C000729,REP004,HCP0394,08/04/2024,Phone,15.3
C007588,REP035,HCP0388,18-Feb-2024,Virtual,14.2
C007544,REP034,HCP0024,02-Dec-2024,In-Person,9.9
C000413,REP002,HCP0341,02-Jan-2024,In-Person,28.4
C005746,REP026,HCP0308,2024-02-02,In-Person,13.6
C007669,REP035,HCP0373,03-Sep-2024,In-Person,24.8
C000826,REP004,HCP0528,26-Jun-2024,Phone ,11.2
C003268,REP015,HCP0164,29-Jun-2024,Virtual,9.8
C003975,REP019,HCP0241,15-Apr-2024,In-Person,14.4
C008307,REP037,HCP0013,01/30/2024,In-Person,31.3
C000418,REP002,HCP0587,2024-02-07,Virtual,18.2
C006749,REP031,HCP0557,2024-07-02,In-Person,17.5
C002083,REP010,HCP0574,17-Sep-2024,In-Person,2.0
C003374,REP016,HCP0570,27-Mar-2024,Virtual,19.2
C005727,REP026,HCP0346,08/18/2024,In-Person,21.0
C004108,REP020,HCP0461,01/14/2024,In-Person,4.0
C004381,REP020,HCP0481,2024-05-08,Virtual,17.8
C007724,REP035,HCP0112,22-Sep-2024,Phone,20.5
C001067,REP005,HCP0036,2024-11-26,In-Person,9.2
C003914,REP019,HCP0388,06/04/2024,In-Person,17.4
C005537,REP025,HCP0337,24-Jun-2024,In-Person,28.2
C008003,REP036,HCP0523,2024-01-23,In-Person,8.4
C005388,REP025,HCP0190,03/20/2024,Virtual,21.8
C005733,REP026,HCP0413,06/23/2024,Phone ,13.8
C002739,REP013,HCP0488,2024-04-26,In-Person,33.5
C005053,REP023,HCP0077,2024-12-18,Virtual,26.3
C004001,REP019,HCP0333,10-Jul-2024,Virtual,
C002428,REP011,HCP0299,02/25/2024,In-Person,15.9
C006834,REP031,HCP0346,02/20/2024,In-Person,18.8
C001688,REP008,HCP0353,2024-10-20,Virtual,14.6
C000852,REP004,HCP0375,05/18/2024,Virtual,22.1
C006304,REP029,HCP0281,09/02/2024,In-Person,11.4
C005879,REP027,HCP0069,2024-06-07,In-Person,16.2
C002840,REP013,HCP0249,08/22/2024,In-Person,18.2
C004612,REP021,HCP0323,22-Oct-2024,In-Person,18.4
C002490,REP012,HCP0467,2024-10-14,Phone,19.3
C006906,REP031,HCP0058,2024-04-19,In-Person,
C007391,REP034,HCP0544,08-Nov-2024,In-Person,25.7
C002850,REP013,HCP0208,2024-08-28,In-Person,6.9
C006666,REP030,HCP0463,2024-11-18,In-Person,17.9
C005882,REP027,HCP0142,09/23/2024,In-Person,
C004453,REP021,HCP0163,06/14/2024,In-Person,30.2
C007422,REP034,HCP0355,27-Jun-2024,Virtual,25.0
C006485,REP030,HCP0585,2024-04-24,In-Person,27.7
C002480,REP012,HCP0121,01/21/2024,In-Person,30.9
C006618,REP030,HCP0442,2024-03-07,  In-Person,15.0
C002142,REP010,HCP0217,2024-01-05,Phone,15.5
C005189,REP024,HCP0324,19-Oct-2024,In-Person,
C002745,REP013,HCP0452,10/06/2024,In-Person,29.1
C007254,REP033,HCP0408,14-Mar-2024,Virtual,15.7
C003507,REP017,HCP0375,05-Jan-2024,In-Person,30.2
C001680,REP008,HCP0297,03/02/2024,In-Person,23.4
C004250,REP020,HCP0542,09/22/2024,In-Person,22.7
C003148,REP015,HCP0223,2024-12-20,Phone,14.8
C008131,REP037,HCP0184,12-Jul-2024,In-Person,14.9
C007005,REP032,HCP0570,01/31/2024,In-Person,18.1
C000581,REP003,HCP0406,06/15/2024,In-Person,6.2
C004071,REP019,HCP0205,2024-02-02,In-Person,19.8
C003344,REP016,HCP0073,2024-12-02,Virtual,21.2
C007405,REP034,HCP0446,08/23/2024,In-Person,
C003673,REP017,HCP0002,09/19/2024,Virtual,21.5
C000560,REP003,HCP0440,2024-05-10,Phone,10.4
C005238,REP024,HCP0188,2024-12-16,In-Person,11.9
C007806,REP035,HCP0307,09-Dec-2024,In-Person ,18.8
C000513,REP003,HCP0356,2024-06-20,Phone,23.2
C001082,REP005,HCP0404,2024-05-12,In-Person,20.2
C001665,REP008,HCP0387,2024-06-29,Phone,11.4
C001932,REP009,HCP0383,08/20/2024,In-Person,18.8
C008608,REP039,HCP0422,2024-05-04,In-Person,10.3
C001151,REP005,HCP0426,09/16/2024,In-Person,35.9
C002839,REP013,HCP0177,2024-08-31,In-Person,7.2
C005950,REP027,HCP0027,09/15/2024,In-Person,23.6
C008309,REP037,HCP0509,2024-09-09,In-Person,12.8
C005178,REP024,HCP0003,07/06/2024,In-Person,21.6
C000831,REP004,HCP0165,03-Aug-2024,Virtual,23.6
C008312,REP037,HCP0279,10/31/2024,In-Person,30.7
C004753,REP022,HCP0251,30-Mar-2024,Virtual,12.9
C008658,REP039,HCP0119,11/05/2024,In-Person,13.4
C000636,REP003,HCP0580,2024-10-01,In-Person ,29.3
C004466,REP021,HCP0412,2024-02-27,Virtual,3.2
C006800,REP031,HCP0427,2024-05-04,In-Person,18.1
C007988,REP036,HCP0017,31-Dec-2024,In-Person,9.6
C007080,REP032,HCP0559,09-Feb-2024,Virtual,12.4
C006967,REP032,HCP0030,11-Nov-2024,In-Person,19.6
C004143,REP020,HCP0331,07/12/2024,In-Person,20.2
C007028,REP032,HCP0458,2024-01-28,  In-Person,11.5
C000877,REP005,HCP0253,2024-03-21,Virtual,24.1
C004870,REP022,HCP0284,16-May-2024,In-Person,25.2
C005316,REP024,HCP0453,05/22/2024,In-Person,29.3
C005223,REP024,HCP0265,12-Nov-2024,In-Person,
C000005,REP001,HCP0586,2024-11-03,In-Person,22.7
C003052,REP014,HCP0564,08/11/2024,Virtual,20.3
C005692,REP026,HCP0590,14-Dec-2024,Phone,15.4
C003125,REP014,HCP0495,2024-09-20,Virtual,17.9
C002492,REP012,HCP0008,2024-10-17,Virtual,24.7
C003855,REP018,HCP0347,2024-12-17,Phone,12.7
C004778,REP022,HCP0327,2024-02-03,In-Person,18.8
C007510,REP034,HCP0409,2024-09-09,Virtual,2.0
C006458,REP030,HCP0307,09/23/2024,Virtual ,20.8
C006294,REP029,HCP0475,09/20/2024,Phone,14.7
C001149,REP005,HCP0229,30-Jun-2024,  Phone,10.4
C000575,REP003,HCP0568,26-Dec-2024,Phone,7.2
C003770,REP018,HCP0325,14-Aug-2024,In-Person,5.2
C004147,REP020,HCP0471,29-Apr-2024,In-Person,20.2
C000854,REP004,HCP0435,06/04/2024,In-Person,16.1
C005920,REP027,HCP0184,2024-01-25,Phone,15.6
C006615,REP030,HCP0205,2024-03-04,In-Person,17.0
C006003,REP027,HCP0009,31-Mar-2024,Virtual,23.8
C004496,REP021,HCP0253,01/11/2024,In-Person,31.7
C008174,REP037,HCP0479,15-Jul-2024,In-Person,22.6
C006656,REP030,HCP0343,09/27/2024,In-Person,18.8
C002369,REP011,HCP0410,2024-05-13,Virtual,22.9
C004781,REP022,HCP0098,12/14/2024,In-Person,19.4
C007993,REP036,HCP0073,2024-11-04,Virtual,15.9
C002951,REP014,HCP0457,2024-11-18,In-Person,22.7
C005626,REP026,HCP0318,2024-02-26,Virtual,16.0
C006972,REP032,HCP0458,06/07/2024,Phone,13.6
C001842,REP009,HCP0597,07/02/2024,In-Person,25.0
C005987,REP027,HCP0528,23-Apr-2024,Virtual,18.8
C000538,REP003,HCP0053,02-Apr-2024,In-Person,12.7
C002807,REP013,HCP0161,2024-07-27,Virtual,2.0
C005802,REP026,HCP0427,08/01/2024,In-Person,30.4
C005597,REP026,HCP0492,07/29/2024,Virtual,24.1
C007207,REP033,HCP0198,09/03/2024,Phone,15.1
C007344,REP033,HCP0500,11/07/2024,In-Person,15.3
C007561,REP034,HCP0085,2024-07-26,Virtual,20.8
C008097,REP036,HCP0456,28-Dec-2024,Virtual,11.7
C000785,REP004,HCP0170,2024-03-21,Phone,21.7
C001410,REP007,HCP0101,05/12/2024,In-Person,10.3
C000155,REP001,HCP0023,07-Sep-2024,In-Person,24.4
C007807,REP035,HCP0190,11/08/2024,Phone,2.4
C003010,REP014,HCP0537,17-Apr-2024,In-Person,20.7
C001687,REP008,HCP0369,04/30/2024,  In-Person,21.3
C004015,REP019,HCP0549,19-Nov-2024,In-Person,22.2
C007456,REP034,HCP0196,04-Dec-2024,In-Person,20.9
C003864,REP018,HCP0339,30-Jan-2024,In-Person,24.3
C002734,REP013,HCP0008,14-Dec-2024,Virtual,14.9
C001896,REP009,HCP0119,2024-02-16,  In-Person,19.4
C005443,REP025,HCP0288,09/09/2024,In-Person,15.5
C000570,REP003,HCP0361,2024-03-15,Virtual,23.4
C006710,REP030,HCP0489,12-Feb-2024,Virtual,
C005855,REP027,HCP0068,2024-03-21,In-Person,9.7
C001817,REP009,HCP0399,07-Dec-2024,In-Person,28.8
C008320,REP037,HCP0568,2024-05-12,Virtual,17.7
C003395,REP016,HCP0538,02/15/2024,Virtual,14.9
C003328,REP016,HCP0466,11-Mar-2024,Phone,11.5
C004983,REP023,HCP0541,10/26/2024,Virtual,6.0
C006103,REP028,HCP0079,2024-12-02,Phone,18.9
C002976,REP014,HCP0544,08-Jan-2024,Phone,15.5
C000981,REP005,HCP0142,04-Jul-2024,In-Person,12.0
C000191,REP001,HCP0280,28-Aug-2024,Virtual,28.7
C005089,REP023,HCP0370,07/25/2024,Virtual,9.7
C000700,REP004,HCP0575,2024-12-18,In-Person,16.1
C008692,REP039,HCP0285,05-Jul-2024,In-Person ,
C000607,REP003,HCP0085,30-Sep-2024,  Virtual,28.6
C000302,REP002,HCP0216,03/02/2024,In-Person,19.5
C003421,REP017,HCP0055,12/18/2024,In-Person,12.8
C008732,REP040,HCP0288,06/05/2024,In-Person,25.5
C001061,REP005,HCP0243,15-Feb-2024,Virtual,12.1
C003445,REP017,HCP0320,2024-10-19,Virtual,21.8
C001070,REP005,HCP0223,18-Jan-2024,In-Person,22.1
C002206,REP011,HCP0285,09/08/2024,Virtual,21.3
C007340,REP033,HCP0085,2024-08-07,Virtual,10.9
C008209,REP037,HCP0342,2024-07-29,Phone,11.3
C007680,REP035,HCP0573,24-Oct-2024,In-Person,5.9
C004643,REP021,HCP0141,07/11/2024,Virtual,24.4
C007684,REP035,HCP0304,08-Jun-2024,Phone,11.4
C007997,REP036,HCP0180,17-May-2024,In-Person,
C005601,REP026,HCP0131,2024-01-04,In-Person,28.1
C007023,REP032,HCP0497,2024-07-16,In-Person,22.1
C004894,REP022,HCP0049,10-Aug-2024,Phone,-5.0
C000226,REP002,HCP0424,16-Aug-2024,Virtual ,12.9
C003355,REP016,HCP0083,19-Oct-2024,Virtual,9.6
C005896,REP027,HCP0470,03-Mar-2024,In-Person,7.8
C003437,REP017,HCP0137,01-Oct-2024,In-Person,7.3
C001694,REP008,HCP0480,17-Apr-2024,In-Person,13.1
C006894,REP031,HCP0272,2024-12-11,In-Person,25.3
C001046,REP005,HCP0528,2024-05-03,In-Person,31.3
C003447,REP017,HCP0003,19-Dec-2024,  In-Person,24.5
C008051,REP036,HCP0246,2024-12-23,In-Person,8.8
C006423,REP029,HCP0150,03-Sep-2024,Virtual,13.3
C004736,REP022,HCP0270,2024-09-04,In-Person,19.7
C004497,REP021,HCP0343,02/14/2024,In-Person,20.8
C001219,REP006,HCP0035,2024-11-24,Virtual,9.8
C006016,REP027,HCP0394,05/05/2024,In-Person,22.9
C003988,REP019,HCP0456,2024-04-04,In-Person,4.4
C004912,REP022,HCP0523,21-Nov-2024,In-Person,18.0
C004494,REP021,HCP0226,03/04/2024,In-Person,15.9
C006945,REP032,HCP0458,12/16/2024,In-Person,8.0
C005700,REP026,HCP0562,2024-12-07,Virtual,25.2
C008353,REP038,HCP0411,06/13/2024,Phone,20.3
C000957,REP005,HCP0435,2024-12-09,Phone,18.3
C002870,REP013,HCP0414,2024-04-21,In-Person,24.6
C004434,REP021,HCP0463,2024-10-11,Phone,23.0
C004974,REP022,HCP0208,11/20/2024,Phone,30.7
C002962,REP014,HCP0530,12/05/2024,In-Person ,13.6
C002201,REP011,HCP0084,2024-03-06,Virtual,20.7
C000099,REP001,HCP0219,08/20/2024,In-Person,18.9
C008774,REP040,HCP0260,11/12/2024,  Virtual,19.4
C002558,REP012,HCP0289,01-Jun-2024,Virtual,25.3
C008446,REP038,HCP0454,10/04/2024,Phone,14.7
C004200,REP020,HCP0393,23-Jun-2024,In-Person,31.4
C005540,REP025,HCP0098,28-Jan-2024,Phone,25.0
C001649,REP008,HCP0292,24-Apr-2024,Phone,33.6
C006198,REP028,HCP0515,01/11/2024,In-Person,21.6
C006296,REP029,HCP0353,12/19/2024,In-Person,20.1
C004500,REP021,HCP0289,09/28/2024,In-Person,26.2
C001155,REP005,HCP0294,2024-01-13,In-Person,20.3
C002256,REP011,HCP0144,2024-04-12,Phone,33.6
C003171,REP015,HCP0575,05/29/2024,In-Person,17.1
C007401,REP034,HCP0359,2024-02-17,In-Person,13.5
C007159,REP033,HCP0514,2024-06-27,In-Person,11.1
C003109,REP014,HCP0054,03/23/2024,In-Person,22.4
C004549,REP021,HCP0442,2024-05-03,In-Person,9.3
C005424,REP025,HCP0263,14-Apr-2024,Phone ,14.7
C002050,REP010,HCP0316,02/01/2024,Virtual,12.0
C008725,REP040,HCP0251,09-Sep-2024,In-Person ,22.9
C000263,REP002,HCP0077,01/11/2024,In-Person,12.3
C004062,REP019,HCP0029,27-Sep-2024,Phone,15.7
C005535,REP025,HCP0346,2024-07-15,In-Person,16.4
C006617,REP030,HCP0594,2024-12-13,Phone,26.1
