month,sp500_nominal,sp500_real,cape,vix,gold_price,rate_10y,sp_return_m,real_return_m,volatility_12m,drawdown,year,decade
2013-11-01,1783.54,2342.61,24.64,12.92,1275.86,2.72,0.0369,0.039,0.0575,-0.1098,2013,2010s
2013-12-01,1807.78,2374.66,24.86,14.19,1221.51,2.9,0.0136,0.0137,0.058,-0.0976,2013,2010s
2014-01-01,1822.36,2384.94,24.86,14.24,1244.27,2.86,0.0081,0.0043,0.0545,-0.0937,2014,2010s
2014-02-01,1817.04,2369.21,24.59,15.47,1299.58,2.71,-0.0029,-0.0066,0.0579,-0.0997,2014,2010s
2014-03-01,1863.52,2414.27,24.96,14.84,1336.08,2.72,0.0256,0.019,0.0579,-0.0826,2014,2010s
2014-04-01,1864.26,2407.29,24.79,14.2,1298.45,2.71,0.0004,-0.0029,0.0599,-0.0852,2014,2010s
2014-05-01,1889.77,2431.74,24.94,12.48,1288.74,2.56,0.0137,0.0102,0.0505,-0.0759,2014,2010s
2014-06-01,1947.09,2500.84,25.56,11.54,1279.1,2.6,0.0303,0.0284,0.0456,-0.0497,2014,2010s
2014-07-01,1973.1,2535.24,25.82,12.3,1310.59,2.54,0.0134,0.0138,0.0424,-0.0366,2014,2010s
2014-08-01,1961.53,2524.59,25.62,13.49,1295.13,2.42,-0.0059,-0.0042,0.0452,-0.0407,2014,2010s
2014-09-01,1993.23,2563.46,25.92,13.47,1236.55,2.53,0.0162,0.0154,0.0451,-0.0259,2014,2010s
2014-10-01,1937.27,2497.76,25.16,18.06,1222.49,2.3,-0.0281,-0.0256,0.0611,-0.0509,2014,2010s
2014-11-01,2044.57,2650.42,26.61,13.41,1175.33,2.33,0.0554,0.0611,0.0718,0.0,2014,2010s
2014-12-01,2054.27,2678.18,26.79,16.29,1200.62,2.21,0.0047,0.0105,0.0721,0.0,2014,2010s
2015-01-01,2028.18,2656.67,26.49,19.12,1250.75,1.88,-0.0127,-0.008,0.0759,-0.008,2015,2010s
2015-02-01,2082.2,2715.63,27.0,15.9,1227.08,1.98,0.0266,0.0222,0.0765,0.0,2015,2010s
2015-03-01,2079.99,2696.7,26.73,14.81,1178.63,2.04,-0.0011,-0.007,0.0758,-0.007,2015,2010s
2015-04-01,2094.86,2710.47,26.79,13.49,1198.93,1.94,0.0071,0.0051,0.0752,-0.0019,2015,2010s
2015-05-01,2111.94,2718.71,26.81,13.34,1198.63,2.2,0.0082,0.003,0.0751,0.0,2015,2010s
2015-06-01,2099.29,2692.99,26.5,14.34,1181.5,2.36,-0.006,-0.0095,0.0729,-0.0095,2015,2010s
2015-07-01,2094.14,2686.21,26.38,14.35,1128.31,2.32,-0.0025,-0.0025,0.073,-0.012,2015,2010s
2015-08-01,2039.87,2620.3,25.69,19.43,1117.93,2.17,-0.0259,-0.0245,0.0788,-0.0362,2015,2010s
2015-09-01,1944.41,2501.58,24.5,24.38,1124.77,2.17,-0.0468,-0.0453,0.0919,-0.0799,2015,2010s
2015-10-01,2024.81,2606.19,25.49,16.79,1159.25,2.07,0.0413,0.0418,0.0963,-0.0414,2015,2010s
2015-11-01,2080.62,2683.68,26.23,16.21,1086.44,2.26,0.0276,0.0297,0.0832,-0.0129,2015,2010s
2015-12-01,2054.08,2658.54,25.97,18.03,1075.74,2.24,-0.0128,-0.0094,0.0844,-0.0221,2015,2010s
2016-01-01,1918.6,2479.09,24.21,23.72,1097.91,2.09,-0.066,-0.0675,0.1071,-0.0881,2016,2010s
2016-02-01,1904.42,2458.74,24.0,22.52,1199.5,1.78,-0.0074,-0.0082,0.1016,-0.0956,2016,2010s
2016-03-01,2021.95,2599.29,25.37,15.85,1245.14,1.89,0.0617,0.0572,0.1228,-0.0439,2016,2010s
2016-04-01,2075.54,2655.59,25.92,14.3,1242.26,1.81,0.0265,0.0217,0.1258,-0.0232,2016,2010s
2016-05-01,2065.55,2632.16,25.69,14.85,1260.95,1.81,-0.0048,-0.0088,0.1256,-0.0318,2016,2010s
2016-06-01,2083.89,2646.84,25.84,17.77,1276.4,1.64,0.0089,0.0056,0.1258,-0.0264,2016,2010s
2016-07-01,2148.9,2733.84,26.69,13.16,1336.66,1.5,0.0312,0.0329,0.1296,0.0,2016,2010s
2016-08-01,2170.95,2759.35,26.95,12.4,1340.17,1.56,0.0103,0.0093,0.1258,0.0,2016,2010s
2016-09-01,2157.69,2735.92,26.73,14.22,1326.61,1.63,-0.0061,-0.0085,0.1132,-0.0085,2016,2010s
2016-10-01,2143.02,2713.94,26.53,14.59,1266.55,1.76,-0.0068,-0.008,0.1084,-0.0165,2016,2010s
2016-11-01,2164.99,2746.03,26.85,15.24,1238.35,2.14,0.0103,0.0118,0.1059,-0.0048,2016,2010s
2016-12-01,2246.63,2848.65,27.87,12.47,1157.36,2.49,0.0377,0.0374,0.1093,0.0,2016,2010s
2017-01-01,2275.12,2868.06,28.06,11.61,1192.1,2.43,0.0127,0.0068,0.0738,0.0,2017,2010s
2017-02-01,2329.91,2927.92,28.66,11.53,1234.2,2.42,0.0241,0.0209,0.0702,0.0,2017,2010s
2017-03-01,2366.82,2971.89,29.09,11.9,1231.42,2.48,0.0158,0.015,0.0507,0.0,2017,2010s
2017-04-01,2359.31,2953.7,28.9,13.14,1266.88,2.3,-0.0032,-0.0061,0.051,-0.0061,2017,2010s
2017-05-01,2395.35,2996.26,29.31,10.86,1246.04,2.3,0.0153,0.0144,0.0482,0.0,2017,2010s
2017-06-01,2433.99,3041.83,29.75,10.51,1260.26,2.19,0.0161,0.0152,0.0481,0.0,2017,2010s
2017-07-01,2454.1,3069.08,30.0,10.26,1236.84,2.32,0.0083,0.009,0.044,0.0,2017,2010s
2017-08-01,2456.22,3062.56,29.91,11.98,1283.04,2.21,0.0009,-0.0021,0.0452,-0.0021,2017,2010s
2017-09-01,2492.84,3091.85,30.17,10.44,1314.07,2.2,0.0149,0.0096,0.0416,0.0,2017,2010s
2017-10-01,2557.0,3173.43,30.92,10.13,1279.51,2.36,0.0257,0.0264,0.0379,0.0,2017,2010s
2017-11-01,2593.61,3218.79,31.3,10.54,1281.9,2.35,0.0143,0.0143,0.0376,0.0,2017,2010s
2017-12-01,2664.34,3308.51,32.09,10.26,1264.45,2.4,0.0273,0.0279,0.0318,0.0,2017,2010s
2018-01-01,2789.8,3445.54,33.31,11.06,1331.3,2.58,0.0471,0.0414,0.0455,0.0,2018,2010s
2018-02-01,2705.16,3325.92,32.04,22.46,1330.73,2.86,-0.0303,-0.0347,0.0649,-0.0347,2018,2010s
2018-03-01,2702.77,3315.48,31.81,19.02,1324.66,2.84,-0.0009,-0.0031,0.0662,-0.0377,2018,2010s
2018-04-01,2653.63,3242.32,30.97,18.27,1334.76,2.87,-0.0182,-0.0221,0.0713,-0.059,2018,2010s
2018-05-01,2701.49,3287.12,31.24,14.12,1303.45,2.98,0.018,0.0138,0.0715,-0.046,2018,2010s
2018-06-01,2754.35,3346.11,31.63,13.68,1281.57,2.91,0.0196,0.0179,0.0719,-0.0289,2018,2010s
2018-07-01,2793.64,3393.61,31.89,13.15,1237.71,2.89,0.0143,0.0142,0.072,-0.0151,2018,2010s
2018-08-01,2857.82,3469.65,32.39,12.55,1201.71,2.89,0.023,0.0224,0.072,0.0,2018,2010s
2018-09-01,2901.5,3518.59,32.62,12.91,1198.39,3.0,0.0153,0.0141,0.072,0.0,2018,2010s
2018-10-01,2785.46,3371.91,31.04,19.35,1215.39,3.15,-0.04,-0.0417,0.0875,-0.0417,2018,2010s
2018-11-01,2723.23,3307.66,30.2,19.39,1220.65,3.12,-0.0223,-0.0191,0.092,-0.0599,2018,2010s
2018-12-01,2567.31,3128.27,28.29,24.95,1250.4,2.83,-0.0573,-0.0542,0.1067,-0.1109,2018,2010s
2019-01-01,2607.39,3171.06,28.38,19.57,1291.75,2.71,0.0156,0.0137,0.0946,-0.0988,2019,2010s
2019-02-01,2754.86,3336.31,29.54,15.23,1320.07,2.68,0.0566,0.0521,0.1084,-0.0518,2019,2010s
2019-03-01,2803.98,3376.75,29.58,14.49,1300.9,2.57,0.0178,0.0121,0.1095,-0.0403,2019,2010s
2019-04-01,2903.8,3478.54,30.13,12.95,1285.91,2.53,0.0356,0.0301,0.1111,-0.0114,2019,2010s
2019-05-01,2854.71,3412.47,29.24,16.72,1283.7,2.4,-0.0169,-0.019,0.1131,-0.0302,2019,2010s
2019-06-01,2890.17,3454.17,29.28,15.84,1359.04,2.06,0.0124,0.0122,0.1123,-0.0183,2019,2010s
2019-07-01,2996.11,3574.81,29.99,13.31,1412.89,1.63,0.0367,0.0349,0.1166,0.0,2019,2010s
2019-08-01,2897.5,3457.32,28.71,18.98,1500.41,1.63,-0.0329,-0.0329,0.1212,-0.0329,2019,2010s
2019-09-01,2982.16,3555.55,29.23,15.56,1510.58,1.7,0.0292,0.0284,0.1237,-0.0054,2019,2010s
2019-10-01,2977.68,3542.12,28.84,15.47,1494.81,1.71,-0.0015,-0.0038,0.1148,-0.0091,2019,2010s
2019-11-01,3104.9,3695.44,29.84,12.52,1470.79,1.81,0.0427,0.0433,0.1157,0.0,2019,2010s
2019-12-01,3176.75,3784.39,30.33,13.76,1479.13,1.86,0.0231,0.0241,0.0882,0.0,2019,2010s
2020-01-01,3278.2,3890.16,30.99,13.94,1560.67,1.76,0.0319,0.0279,0.0892,0.0,2020,2020s
2020-02-01,3277.31,3878.47,30.73,19.63,1597.1,1.5,-0.0003,-0.003,0.0812,-0.003,2020,2020s
2020-03-01,2652.39,3145.77,24.82,57.74,1591.93,0.87,-0.1907,-0.1889,0.2207,-0.1914,2020,2020s
2020-04-01,2761.98,3297.79,25.93,41.45,1683.17,0.66,0.0413,0.0483,0.2219,-0.1523,2020,2020s
2020-05-01,2919.62,3485.94,27.33,30.9,1715.91,0.67,0.0571,0.0571,0.2287,-0.1039,2020,2020s
2020-06-01,3104.66,3686.71,28.84,31.12,1732.22,0.73,0.0634,0.0576,0.2363,-0.0523,2020,2020s
2020-07-01,3207.62,3789.8,29.6,26.84,1846.51,0.62,0.0332,0.028,0.2358,-0.0258,2020,2020s
2020-08-01,3391.71,3994.7,31.16,22.89,1968.63,0.65,0.0574,0.0541,0.236,0.0,2020,2020s
2020-09-01,3365.52,3958.34,30.84,27.65,1921.92,0.68,-0.0077,-0.0091,0.2366,-0.0091,2020,2020s
2020-10-01,3418.7,4019.23,31.28,29.44,1900.27,0.79,0.0158,0.0154,0.2361,0.0,2020,2020s
2020-11-01,3548.99,4174.95,32.47,25.0,1866.3,0.87,0.0381,0.0387,0.2355,0.0,2020,2020s
2020-12-01,3695.31,4342.99,33.77,22.37,1858.42,0.93,0.0412,0.0402,0.237,0.0,2020,2020s
2021-01-01,3793.75,4439.8,34.51,24.91,1866.98,1.08,0.0266,0.0223,0.2367,0.0,2021,2020s
2021-02-01,3883.43,4520.01,35.1,23.14,1808.17,1.26,0.0236,0.0181,0.2362,0.0,2021,2020s
2021-03-01,3910.51,4519.51,35.04,21.84,1718.23,1.61,0.007,-0.0001,0.074,-0.0001,2021,2020s
2021-04-01,4141.18,4747.08,36.72,17.42,1760.04,1.64,0.059,0.0504,0.0781,0.0,2021,2020s
2021-05-01,4167.85,4739.66,36.55,19.76,1850.26,1.62,0.0064,-0.0016,0.0786,-0.0016,2021,2020s
2021-06-01,4238.49,4775.62,36.7,16.96,1834.57,1.52,0.0169,0.0076,0.0706,0.0,2021,2020s
2021-07-01,4363.71,4893.18,37.44,17.6,1807.84,1.32,0.0295,0.0246,0.0704,0.0,2021,2020s
2021-08-01,4454.21,4984.36,37.97,17.47,1785.28,1.28,0.0207,0.0186,0.0616,0.0,2021,2020s
2021-09-01,4445.54,4961.19,37.62,19.82,1775.14,1.37,-0.0019,-0.0046,0.0587,-0.0046,2021,2020s
2021-10-01,4460.71,4937.09,37.25,17.87,1776.85,1.58,0.0034,-0.0049,0.0617,-0.0095,2021,2020s
2021-11-01,4667.39,5140.59,38.58,18.5,1821.76,1.56,0.0463,0.0412,0.0644,0.0,2021,2020s
2021-12-01,4674.77,5132.95,38.3,21.35,1790.43,1.47,0.0016,-0.0015,0.0646,-0.0015,2021,2020s
2022-01-01,4573.82,4980.19,36.94,23.18,1816.02,1.76,-0.0216,-0.0298,0.0761,-0.0312,2022,2020s
2022-02-01,4435.98,4786.39,35.29,25.75,1856.3,1.93,-0.0301,-0.0389,0.0882,-0.0689,2022,2020s
2022-03-01,4391.27,4675.72,34.27,26.97,1947.83,2.13,-0.0101,-0.0231,0.0907,-0.0904,2022,2020s
2022-04-01,4391.3,4649.79,33.89,24.37,1936.86,2.75,0.0,-0.0055,0.0736,-0.0955,2022,2020s
2022-05-01,4040.36,4231.55,30.67,29.31,1848.5,2.9,-0.0799,-0.0899,0.1123,-0.1768,2022,2020s
2022-06-01,3898.95,4028.12,29.05,28.23,1836.57,3.14,-0.035,-0.0481,0.1147,-0.2164,2022,2020s
2022-07-01,3911.73,4041.8,29.0,25.0,1732.74,2.9,0.0033,0.0034,0.1086,-0.2137,2022,2020s
2022-08-01,4158.56,4298.36,30.7,22.17,1764.56,2.9,0.0631,0.0635,0.1276,-0.1638,2022,2020s
2022-09-01,3850.52,3971.42,28.23,27.34,1680.78,3.52,-0.0741,-0.0761,0.1449,-0.2274,2022,2020s
2022-10-01,3726.05,3827.52,27.08,30.01,1664.45,3.98,-0.0323,-0.0362,0.1454,-0.2554,2022,2020s
2022-11-01,3917.49,4028.24,28.38,23.3,1725.07,3.89,0.0514,0.0524,0.1478,-0.2164,2022,2020s
2022-12-01,3912.38,4035.38,28.32,21.78,1797.55,3.62,-0.0013,0.0018,0.1475,-0.215,2022,2020s
2023-01-01,3960.66,4052.77,28.33,20.17,1897.71,3.53,0.0123,0.0043,0.1494,-0.2116,2023,2020s
2023-02-01,4079.68,4151.39,28.92,20.12,1854.54,3.75,0.0301,0.0243,0.1531,-0.1924,2023,2020s
2023-03-01,3968.56,4027.13,27.95,21.64,1912.73,3.66,-0.0272,-0.0299,0.1546,-0.2166,2023,2020s
2023-04-01,4121.47,4159.03,28.76,17.82,1999.77,3.46,0.0385,0.0328,0.1613,-0.1909,2023,2020s
2023-05-01,4146.17,4173.45,28.76,17.64,1992.13,3.57,0.006,0.0035,0.1386,-0.1881,2023,2020s
2023-06-01,4345.37,4359.88,29.94,14.0,1942.9,3.75,0.048,0.0447,0.1387,-0.1519,2023,2020s
2023-07-01,4508.08,4514.51,30.89,13.93,1951.02,3.9,0.0374,0.0355,0.1411,-0.1218,2023,2020s
2023-08-01,4457.36,4459.48,30.47,15.85,1918.7,4.17,-0.0113,-0.0122,0.1314,-0.1325,2023,2020s
2023-09-01,4515.77,4515.77,30.81,15.17,1915.95,4.09,0.0131,0.0126,0.0977,-0.1215,2023,2020s
2023-10-01,4269.4,,,18.89,1916.25,,-0.0546,,0.1108,,2023,2020s
2023-11-01,4460.06,,,14.02,1984.11,,0.0447,,0.1084,,2023,2020s
2023-12-01,4685.05,,,12.72,2026.18,,0.0504,,0.114,,2023,2020s
2024-01-01,4804.49,,,13.39,2034.04,,0.0255,,0.1143,,2024,2020s
2024-02-01,5011.96,,,13.98,2023.24,,0.0432,,0.1167,,2024,2020s
2024-03-01,5170.57,,,13.79,2158.01,,0.0316,,0.1063,,2024,2020s
2024-04-01,5112.49,,,16.14,2331.45,,-0.0112,,0.1098,,2024,2020s
2024-05-01,5235.23,,,13.06,2351.13,,0.024,,0.1091,,2024,2020s
2024-06-01,5415.14,,,12.67,2326.44,,0.0344,,0.1061,,2024,2020s
2024-07-01,5538.0,,,14.37,2398.2,,0.0227,,0.1043,,2024,2020s
2024-08-01,5478.21,,,19.31,2470.15,,-0.0108,,0.1041,,2024,2020s
2024-09-01,5621.26,,,17.66,2570.55,,0.0261,,0.1043,,2024,2020s
2024-10-01,5792.32,,,19.96,2690.08,,0.0304,,0.067,,2024,2020s
2024-11-01,5929.92,,,16.02,2651.13,,0.0238,,0.0638,,2024,2020s
2024-12-01,6010.91,,,15.87,2648.01,,0.0137,,0.0576,,2024,2020s
2025-01-01,5979.52,,,16.76,2709.69,,-0.0052,,0.063,,2025,2020s
2025-02-01,6038.69,,,16.97,2894.73,,0.0099,,0.0573,,2025,2020s
2025-03-01,5683.98,,,21.84,2983.25,,-0.0587,,0.0913,,2025,2020s
2025-04-01,5369.5,,,31.97,3217.64,,-0.0553,,0.1102,,2025,2020s
2025-05-01,5810.92,,,20.46,3309.49,,0.0822,,0.1342,,2025,2020s
2025-06-01,6029.95,,,18.4,3352.66,,0.0377,,0.1349,,2025,2020s
2025-07-01,6296.5,,,16.38,3340.15,,0.0442,,0.1388,,2025,2020s
2025-08-01,6408.95,,,15.75,3368.03,,0.0179,,0.1367,,2025,2020s
2025-09-01,6584.02,,,15.79,3667.68,,0.0273,,0.1368,,2025,2020s
2025-10-01,6735.69,,,18.09,4058.33,,0.023,,0.1361,,2025,2020s
2025-11-01,6740.89,,,19.77,4087.19,,0.0008,,0.1361,,2025,2020s
2025-12-01,6853.03,,,15.55,4309.23,,0.0166,,0.1362,,2025,2020s
2026-01-01,6929.12,,,16.18,4752.75,,0.0111,,0.1349,,2026,2020s
2026-02-01,6893.81,,,19.21,5019.97,,-0.0051,,0.1362,,2026,2020s
2026-03-01,6654.42,,,25.6,4855.54,,-0.0347,,0.1242,,2026,2020s
2026-04-01,6957.01,,,19.81,4721.42,,0.0455,,0.1019,,2026,2020s
2026-05-01,7412.55,,,17.24,4587.21,,0.0655,,0.092,,2026,2020s
